,0,1,2,3,4,5
s04M2422,0.7034324767797622,0.006311666832987439,3.3507673094442794,14.800377069464435,0.0,0.14650136104150369
s05M2422,1.3711395715014745,0.05662048912802875,5.746996260351953,7.910424318196662,0.0,0.18812677718597645
s06M2422,1.0009913811252547,0.09335214943094988,2.5386223091766107,9.481920297013547,0.0,0.4179453223512477
s07M2422,0.5448274643594326,0.19635318903137566,1.410295430397317,4.62675123718038,1.04680380741324,1.1403243488629178
s08M2422,0.0,9.693112471632606,0.008548536418637284,0.014050033073940787,0.0,0.40323758427689177
s09M2422,0.0,0.0,0.0,0.0,0.0,62.635540150908746
s10M2422,0.0,0.0,0.0,0.0,0.023319663835597748,77.74284492921126
s11M2422,0.0,0.0,0.0,0.0,0.0,108.94917434373298
s12M2422,0.0,0.0,0.0,0.0,0.0,102.0284394812649
s13M2422,0.0,0.0,0.0,0.0,0.0,101.3950561191744
s14M2422,0.19398573429884133,0.33108722719577066,0.1840182773284258,0.2641461943977552,0.36883711334376673,25.046387396433456
s15M2422,0.39793842061564905,0.2312076523871064,0.5286429877159746,0.5156574200252515,0.19001058791022646,6.158517058312401
s01X2422,0.6990793658152623,0.21221695606683125,0.6066901664901585,1.764369498551365,0.05482082614939312,0.47869805042300995
s02T2422,0.7634891151642749,0.38325866243122414,1.3572238428904275,4.245527585845836,0.18458008699276593,1.2359152977012509
s03T2422,0.29096550246769876,0.20096064038608683,1.0799151755704335,13.594194037442074,0.15661952415072578,1.4043509905731615
s04T2422,0.17790146708649432,0.20266763520427897,2.0137778185704445,7.020026298895536,0.05300992407824263,0.9521898935154842
s05T2422,0.16930516471429954,0.01012193034291645,2.4076196974591775,7.755862298198235,0.0,4.739693492613617
s06T2422,0.11314633896719706,0.0,2.989962320765309,11.049250215256395,0.0,5.217765144883996
s07T2422,0.21515880460450199,0.015560267437318514,2.4489975857335766,6.248415183865362,0.024230077909068833,1.0355951674964021
s08T2422,0.0,20.8270953113513,0.0,0.0,0.0,0.0
s09T2422,0.0,0.0,0.0,0.0,0.0,96.2664973835761
s10T2422,0.0,0.0,0.0,0.0,0.0,116.71969577511923
s11T2422,0.0,0.0,0.0,0.0,0.0,117.20739286750407
s12T2422,0.0,0.0,0.0,0.0,0.0,95.85234618076676
s13T2422,0.0,0.0,0.0,0.0,0.0,96.62613759885315
s14T2422,0.4924819302493295,0.3518672002957595,0.3170716168301043,0.5525531006130479,0.945882219622121,20.483574646107723
s15T2422,0.3166745434946829,0.16035606398414387,0.2473991888587372,0.24778205883155938,0.17979963324972317,31.678889921405393
s02M2522,0.5460366596817876,0.2550147012449219,1.7483775246862945,5.677591943363469,0.06925792137805328,1.2561386546338957
s03M2522,0.7029429734871179,0.18757353212537808,0.9879510066035847,6.905770192652985,0.15356005626130104,1.0863265534028521
s04M2522,0.2510551322437575,0.2873502776181065,0.9106724827621707,10.384648303966223,2.7296908839676983,2.500749884179936
s05M2522,0.12008593674995056,0.04361709193516789,3.6284512555591117,14.177109060431476,0.046572719688687224,0.7127865019847504
s06M2522,0.27207354644250537,0.12933941559696346,1.254982863558419,6.752857345758719,0.0852989540091214,2.284237703909507
s07M2522,0.3280454841521953,0.10832340250839748,0.8422747909144724,2.183787332283808,0.0004009829213840587,13.000682765828731
s08M2522,0.0,21.310614517708743,0.0,0.0,0.0,0.0
s09M2522,0.0,0.0,0.0,0.0,0.0,79.602395339746
s10M2522,0.0,0.1177414694273357,0.07670340215595951,0.04296969324472908,0.0,20.1731956095768
s12M2522,0.0,0.0,0.0,0.0,0.0,68.37054462405537
s13M2522,0.0,0.13515832259381264,0.14531271356743586,0.0,0.0,36.68925996217536
s14M2522,0.2453997499362575,0.6643719728460644,0.6079407472980876,0.5929764871396791,0.26349470876703107,13.36168325325406
s15M2522,0.516343067003481,0.21048611107742266,0.2218037648067637,0.3790551890038701,0.3919976909327163,17.77158567404787
s01X2522,0.693488494338312,0.2034484242945292,0.3594958064435031,1.012648016946692,0.14246479512209909,1.872575329351938
s02T2522,0.1400674155878989,0.21657792093317568,0.2861295475288746,2.2412414534272793,0.13154765107496783,1.0987954362683892
s03T2522,0.7960696882934402,0.24826402952842797,1.468179922478581,4.963691484763595,0.04380174933046176,0.9984525187498959
s04T2522,0.2822200851492416,0.18048734330681998,3.0744008744628144,7.182750684555964,0.05808231817172008,1.5945057597545886
s05T2522,0.2025077727037793,0.05332598233610473,2.6843585102520926,8.42414118417312,0.03344497137670944,0.4915022640478836
s06T2522,0.13260368734009295,0.024233906456442425,2.5068824920158677,7.340172195617768,0.0,0.6417750230882737
s07T2522,0.1882684312775157,0.11232762315190221,1.9018872672073575,4.1771365677265,0.0,2.53808527449842
s08T2522,0.0,7.203387089006479,0.0,0.0,0.0,0.8913598137678056
s09T2522,0.0,0.0767377584211065,0.0,0.0,0.0,33.52493133457542
