,0,1,2
s13T1722,0.805612068911993,0.020808087924474167,0.28961933285873703
s14T1722,45.325225380612196,0.0,0.0
s15T1722,16.783427377085754,0.029745169178358698,2.199962769972733
s02M1822,4.003177394986902,0.0491610885664601,4.357311460120789
s03M1822,4.879183784257909,0.0,8.465674351366578
s04M1822,3.07644253418818,0.0,6.447878378690753
s05M1822,3.0874024041883343,0.0,9.289780974488107
s06M1822,1.419627667715678,0.0,13.522752593918172
s07M1822,0.758136024972669,0.026288509742067312,1.6945668444935185
s08M1822,0.1454360222355355,0.01071307188438369,0.310904860693715
s09M1822,0.3639519695013765,0.022179873024936115,0.28374281895063513
s10M1822,0.29234248553510417,0.02019766224282649,0.2558901613603137
s11M1822,0.27108523463013656,0.027709422395559093,0.2758393964468097
s12M1822,0.3821739088018917,0.03809935412285869,0.24703552696942307
s13M1822,0.2962889374817067,0.05035783741373616,0.3130115290013217
s14M1822,1.7392881821072381,0.410792293849169,1.8181198226886006
s15M1822,34.4254416099745,0.0,0.0
s01X1822,3.4785368139811657,0.06041552544881034,3.6946872647953697
s02T1822,3.5300298177662146,0.0,10.823126141110487
s03T1822,2.1881605317553574,0.0,4.8356324130209805
s04T1822,1.4484536263382997,0.0,8.063225906632953
s05T1822,1.8764066929043641,0.0,9.684650990466602
s06T1822,2.0063170696436217,0.0,15.74018878759586
s07T1822,1.0835553729166474,0.016441647154041738,4.508197920505614
s08T1822,0.16495729737979928,0.011737148337074451,0.4162008880161971
s09T1822,0.37741804820918995,0.013760658384922079,0.2444029541297449
s10T1822,0.29096475989026943,0.013854242063849146,0.1763405444173264
s11T1822,0.40044358218921866,0.013854202615571451,0.2102827217741181
s12T1822,0.4540255604054103,0.07455272327467337,0.6525738019855557
s13T1822,0.8939897624762158,0.07896486595943157,0.28208822413583756
s14T1822,0.7621823038056723,0.036046901291812095,1.0430888937417457
s15T1822,2.38501423526236,0.0360865531602554,2.3302449480949106
s02M1922,2.712915322867105,0.0,9.144617779950446
s03M1922,1.365714810761142,0.0,4.173581879091018
s04M1922,3.2387870033469173,0.0,11.065222710039553
s05M1922,1.8615736207861537,0.0,9.961162040534859
s06M1922,2.790602314535694,0.0,9.550904055657405
s07M1922,1.9030734224930128,0.0,14.104917778242646
s08M1922,0.15465462996139118,0.01502946721905655,0.40876777212195003
s09M1922,0.1823106686350398,0.02413287534952025,0.19808179846053853
s10M1922,0.17369063886074765,0.12776963609156314,0.33687078449865626
s11M1922,0.18847851640452248,0.017781409714711024,0.16391319181771047
s12M1922,0.860967097591604,0.03550145135738678,0.2697353553091242
