,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
s01X1722,83.8609197063387,0.0,0.0,1.6503419838004922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.862791689288546
s02T1722,2.9434660302860802,0.006319616543320042,52.25924813580916,0.0,0.0,0.022552512072944404,0.0,0.07777633303963621,0.0,0.17579026793892863,0.17961317586561176,0.006227656544325175,0.0,7.2730324675672815,0.3744698405310134
s03T1722,0.8877855573176359,0.0,0.5228465557176423,7.2810567330954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.6793708317447,0.0
s04T1722,29.869650433677936,0.0,4.622537705558406,0.8763842334086013,14.049873512008556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8223178581328,0.13750439777073228
s05T1722,2.2458154671740136,0.0,2.64249585465554,0.4904955136561893,13.504241696733036,0.0,0.0,0.0,0.0,0.0,0.0044440076682928376,0.0,0.0,50.667987116078145,0.20199037980339438
s06T1722,0.05527194993853572,0.0,15.708802358458998,0.0,27.462439245086593,0.0,0.0,0.0,0.0,0.0,0.0,0.025424385797441572,0.0,23.90645707987507,0.0
s07T1722,32.43989219513931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.1031820448572
s08T1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1047208726563333,23.42180118479984,0.0,0.0,0.0,0.0
s09T1722,0.240918844926195,0.014673116225721513,0.001994426662603909,0.8857694447576041,0.0,0.08305275822385302,0.0,0.3484400557899604,0.006255602812686289,2.4444009745107302,12.19331479571024,0.0004414419104808711,0.0,0.0,0.0
s10T1722,1.558819924579915,0.0,0.0,6.6357437208641326,0.0,0.002997652935622156,0.0,2.14619011109488,0.10310968876621888,1.5714040171021333,3.649347508184321,0.0,0.0,0.0,0.0
s11T1722,1.4485072488149127,0.002281785435319238,0.0,5.0757997031038276,0.0,0.05292159566648535,0.0,1.6421929176491408,0.07649572923242619,1.6298335647262814,3.4038867172388376,0.0,0.0,0.0,0.0
s12T1722,14.934209997986162,0.017165324741553304,0.0,8.026411174863314,0.0,0.06517717355038076,0.0,1.1669478088814205,0.034348969999045,0.6868698099001909,1.8458759568234349,0.0,0.0,0.0,0.0
s13T1722,0.838114912095039,0.018261771855567103,0.017018634203345574,3.515463090213958,0.0,0.016166558254592595,0.0,1.098977118217594,0.04835409398085242,0.9190176198101785,1.4425660763715562,0.0,0.0,1.4420479296615516,0.06808167940265936
s14T1722,77.72698694682784,0.003426130965483022,0.0,1.5408270181005839,1.1296360201903153,0.0,0.0,0.741045992755275,0.02314012019590484,0.24427919728258918,0.7651172903099606,0.0,0.0,0.0,1.9357595034346213
s15T1722,23.951166740739346,0.0,0.0,0.0,0.0,0.0,0.0,0.056209760614898165,0.0,0.0640571710231015,0.284831481832759,0.0,0.0,0.0,35.09945287005299
s02M1822,4.095632635949056,0.0,32.10182432995552,6.941534617975795,0.4140839498020703,0.09287129360501696,0.04149216023829819,1.0891315890604516,0.0,0.22624196631431182,0.0,0.006862860534835192,0.38786193727953294,2.4106241656891982,1.157952724411307
s03M1822,0.0,0.0,0.3657318670160795,0.0,0.0,0.0,0.0,0.0014033632867609675,0.0,0.010754827284799942,0.0,0.0,0.019220640006070478,129.6556855425711,3.715367230411514
s04M1822,0.0,0.0,3.268607402386311,0.0,2.222967088491038,0.0,0.0,0.0,0.0,0.0,0.01288666836965672,0.0,0.0,45.712041345937884,15.138145049418664
s05M1822,0.0,0.0,28.935772202067565,0.0,2.1388980635568604,0.0,0.0,0.0,0.0,0.004252094665583543,0.0,0.0,0.0,66.23796560867588,0.0
