,0,1,2,3,4,5,6,7
s14M1922,5.906793379787021,2.8193883232115233,1.2926415027632716,0.0,0.0,0.6697938574776283,0.0,4.598221389792031
s15M1922,21.206378033359233,0.37388103794650357,8.749059391570498,1.945936111635593,0.0,1.5892057496653251,0.0,2.6903306283475206
s01X1922,1.8344941986814962,0.0,26.121137162476074,0.14289892597785644,0.0,0.6716082025561901,2.0805887315000193,0.0
s02T1922,0.6772069446309633,0.0,3.4508611324768816,0.06875688517579046,0.0,0.10582845660637615,0.10384648901882543,0.01435276651034545
s03T1922,5.060529250558448,0.03791436799148965,11.406336718029383,0.230336240044821,0.0,0.7491101784568419,0.98497786011646,0.2608348278581559
s04T1922,6.305802143189622,0.09754875333531278,0.8162430956706781,0.12322638386639637,0.0,0.9306121530894012,0.8318648736267062,0.35916581419144006
s05T1922,10.33837635306791,0.1082616923901068,11.214058461553606,0.34102746882792073,0.0,1.2418797757484026,0.848058512987098,0.35785495397256284
s06T1922,10.304522758864406,0.13728336000343064,8.248359200463996,0.46205754371628005,0.0,1.911612793188526,1.6523621000073039,0.5448294843161865
s07T1922,19.56762765528278,0.13610043874735733,5.653877940342681,0.8621197648275133,0.0,1.1147589239897822,3.2558441989011713,0.6518736485615718
s08T1922,0.0,12.634479472611197,0.8233524167178656,0.20355356617165507,0.0,0.0,0.0,3.7687763056858894
s09T1922,0.0,0.35829698937280735,0.9536714559048103,0.2755667110637559,0.0,1.126581626973107,0.25521907511452363,3.278265706659297
s10T1922,0.0,0.5467857235766389,0.8089302311013261,0.0,0.0,0.2344876383262967,0.0,1.3688308209093036
s11T1922,0.0,0.37980552311878496,0.6913647736674698,0.059949682255247876,0.0,0.3881042292977066,0.0,1.5374083044963005
s12T1922,0.0724165249453912,0.40715378372585076,2.428175915665118,0.9398572252793451,0.0,0.9815533580812693,0.0,3.9400744399732304
s13T1922,0.0,0.24041315939572452,5.4135608194782,0.7718222314717004,0.0,1.774676169130246,0.0,3.8225516991645505
s14T1922,0.6725162153029712,0.013617775621483199,1.8781443405020808,0.9426313092602434,0.0,0.32930276329466396,0.0,1.406879890663667
s15T1922,2.98024256707721,0.12014978734354184,4.230092193423479,0.5467510163326046,0.0,0.37094498508734625,0.3799510047804139,0.6772170720448811
s02M2022,12.478147831405302,0.0,7.470804940760826,1.7270565179921664,0.0,0.0,0.0,0.3399542246368698
s03M2022,13.720453890432367,0.0,9.695085219822063,4.382788603344453,0.0,0.0,0.0,0.6546826926147451
s04M2022,24.912182453846633,0.0,9.209728382473163,0.2809549142370797,0.0,3.9452496551762852,6.009665619606969,0.0
s05M2022,35.06241294332466,0.0,2.164009450221996,1.8837894756925841,0.0,0.46160603790347154,3.5107337982980926,0.28698898924976535
s06M2022,42.210645998098805,0.0,10.060487293465554,2.0615198065693408,0.0,0.4433836336640787,4.832352514448473,0.0
s07M2022,23.61723088332546,0.0,8.114860258454193,0.7211440370776429,0.0,0.00582465292906539,3.233965037176083,0.0
s08M2022,0.0,7.415289889426307,0.29731546077212606,0.043534383022588226,0.0,0.0,0.0,0.7283404130433367
s09M2022,0.0,7.055364929128918,1.2406363105355798,0.26839177188257374,0.0,0.0,0.0,3.0569778904642293
s10M2022,0.0005676476338929152,3.2562349412467353,1.867879922558043,0.0,0.0,0.26183102124585766,0.0,5.172836230095939
s11M2022,0.2975679276093275,0.7531996864027352,0.771847235926446,0.0,0.0,0.14735845619862542,0.0,3.1180948890627826
s12M2022,0.22919211121538416,2.707743854570419,1.1290054232179993,0.0,0.0,0.3439864466931566,0.0,5.536337118654627
s13M2022,0.1917695605540107,4.243216363843526,1.200705487993548,0.0,0.0,0.07077886910352271,0.0,2.9644320631390495
s14M2022,0.27996229112446575,1.5489777367194462,2.309901290533845,0.10979865705654496,0.0,0.528190703478287,0.0,4.949984904911443
s15M2022,11.572555789213986,0.2546803515803128,7.69081868728624,1.0671992160222332,0.0,1.7474730899449458,1.1679773696495068,1.1494343078556444
s02T2022,0.5607552623559454,0.0,4.122295104314899,0.0,0.0,1.3429085704795363,2.6261786046862197,0.0
s03T2022,6.9329079065892545,0.0,9.151886427690938,0.20052049984948428,0.0,3.40390612465871,7.469403855844136,0.0
s04T2022,3.9918790904102845,0.0,12.23076676577707,0.22535033334493004,0.0,2.142178561668192,5.147574957669495,0.0
s05T2022,3.0123456298197775,0.0,11.647008571647294,0.06530738050520918,0.0,0.46699678039049697,1.8461549111565971,0.0
s06T2022,6.189065792655929,0.0,18.908807157340693,0.07473438800047896,0.0,0.5278673986538746,2.79759350461358,0.0
s07T2022,0.9936458303682487,0.0,11.399459170727233,0.0,0.0,0.07186668378773002,4.052508475894573,0.0
s08T2022,0.0,16.583229958398448,1.3513092674996852,0.23504985450187782,0.0,0.0,0.0,2.592419999120973
s09T2022,0.03631030193333563,0.6847976164093004,1.391381064905497,0.0,0.0,0.33176316089983915,0.0,4.538843226212496
s10T2022,0.10875141409998446,0.0,4.149839887728068,1.3711929588206493,0.0,0.4446755142405495,0.0,4.956367014555513
s11T2022,1.1754882219670422,0.15785583285021476,4.292908110499316,1.671550755971329,0.0,0.4846629365177613,0.0,7.166432149487507
s12T2022,6.115886164599402,0.0,2.073762748883538,2.821903403328647,0.0,0.4165167234757684,0.0,11.4743287948632
s13T2022,10.735114315695846,0.10955598189289095,3.32034293289768,5.802088668746322,0.0,0.8333128132145663,0.0,6.280678024742822
s14T2022,0.8333075368966687,0.0,1.7576351063628897,1.4921440352594733,0.0,0.31326204878784736,0.0,4.300058018828109
s15T2022,6.696140392221433,0.5385911983523777,8.635281859707344,3.5433644725092384,0.0,0.7923309943408589,0.10993876294828317,5.900889679917421
s02M2122,26.7504288774698,0.0,29.593441373903257,0.38840954452763043,0.0,0.3815796844535893,4.949879423350427,0.0
s03M2122,36.1587745187246,0.0,3.1086821697043723,1.7371751218104508,0.0,0.3550775354558683,2.3154588817178854,0.048819996181236426
s04M2122,98.88572181516129,0.0,1.6282973372638438,3.1124477636659447,0.0,2.6297483155598322,2.723917727261918,0.0
s05M2122,95.17760679825726,0.0,0.0,1.0560329740793657,0.0,1.2808478224729842,7.707353209318033,0.0
s06M2122,122.25221313341507,0.0,0.0,0.21489598527098203,0.0,0.0,4.9101080395078265,0.0
s07M2122,43.41744803979053,0.0,4.086504320831863,0.0,0.0,0.0,3.9989374034363108,0.0
s08M2122,0.0,20.616159527998597,0.15134511160854527,0.17011312092295314,0.0,0.0,0.0,2.625717563643514
s09M2122,0.5420082423427353,5.270247533201151,1.5797635304253368,0.0,0.0,0.0023324255132084262,0.0,9.838882306112064
s10M2122,0.7618946366155074,0.0,5.166295388869184,0.5059684931893125,0.0,0.4544115321938154,0.0,11.83671503051383
s11M2122,1.7975049898727504,0.39624036835333226,0.3153162099927503,0.591379916183002,0.0,0.22989281121556732,0.10948637498893901,0.5471398958651201
s12M2122,0.7140710154340059,0.09937076467565747,2.2326916485263304,0.0,0.0,0.043691596489373714,0.0,3.677505381635339
s13M2122,0.8976186746132276,0.140535897075586,8.504654320875915,3.3661429331151083,0.0,0.5536835623526816,0.0,10.877245367462598
s14M2122,2.520090231911838,0.13661551619869725,6.745321546997543,3.1490405940696187,0.0,0.37187209504535146,0.05243881510591158,5.325983294105666
s15M2122,3.892098007917356,0.020760783285684578,6.286749511899921,0.17064761824313884,0.0,0.18140834508870998,1.3751742350124945,0.12881749636203974
s02T2122,8.319133469557201,0.0,12.903347620269285,0.0,0.0,0.4679852837114451,3.048702359179706,0.0
s03T2122,10.962204958981989,0.0,15.561936565308024,0.0,0.0,0.7509887991608688,4.165615961093247,0.0
s04T2122,4.424224757947337,0.0,2.6638390258217086,0.0,0.0,0.5073816309532357,1.6607361644478376,0.11227600159500664
s05T2122,7.5079867344418485,0.0,5.879906919879491,0.0,0.0,0.3135617767900014,2.446828504423134,0.10426688479068523
s06T2122,5.0010198465451525,0.016809735192803345,1.3728002481204267,0.0,0.0,0.47292248341193494,1.3852075535737916,0.07374086959115318
s07T2122,17.483766059333636,0.0,2.3572242482431665,0.0,0.0,0.0,3.6671971704529365,0.0
s08T2122,0.0,17.772070067478673,0.0011796111072971624,0.0,0.023319338008830726,0.0,0.20937151495176384,0.6603701142691242
s09T2122,0.5128124873174907,0.0,1.106466747942725,0.0,0.0,0.0,0.0,5.3996047725267955
s11T2122,7.735634561850766,0.0,2.5111225908618597,3.3520043838816393,0.0,0.0,0.0,6.320877616734027
s12T2122,2.781889457306846,0.0,3.9144282690677934,4.81937580352725,0.0,0.0,0.0,10.122520401794949
s13T2122,4.814754807066879,0.0,2.60305228999014,2.5495677288136744,0.0,0.0,0.0,2.5245717532565823
s14T2122,11.542642289297783,0.0,3.131766455405422,4.823778445345357,0.0,0.0,0.0,4.430404062194067
s15T2122,10.001688029901516,0.0,15.12422622884594,2.5296622279157575,0.0,0.0,1.4210843176805716,1.702817388172912
