,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
s12T1622,8.385786544627107,0.2558471256092341,1.4663988239006451,0.0,0.0,0.0,0.0,1.0624911106851556,1.2621611234444232,0.0,0.013676700786616224,0.4631783758542128,0.0,0.0,0.7669458383363665,0.0,0.0,1.4375819492527286,0.0,0.0,2.8810295791246583,0.003240491773841338,0.0,5.199722068877955,0.0,0.0,0.0,0.5883175648645529,0.0,0.0,0.0,0.0,2.3379957968651692,0.0,0.0,0.0,0.011703373322933358,0.0,0.07139923576990016,0.0
s13T1622,3.990519801239861,1.0096916625031847,1.3034182626441233,0.0,0.0,0.0,0.0,1.311890988335801,2.7065405927018493,0.0,0.04018944535034386,0.5189662659087185,0.0,0.0,0.4426727427056987,0.0,0.0,2.936991142288021,0.0,0.0,1.1221373128796077,0.0,0.0,5.453698768015318,0.0,0.0,0.0,0.09259278004432674,0.0,0.0,0.0,0.0,1.5474193474066487,0.0,0.0,0.0,0.28028992384000145,0.0,0.06417229109589354,0.0
s14T1622,13.308854074358466,0.18607236170203167,2.965678600661757,0.0,0.0,0.0,0.0,1.1772155301864238,1.491286141795355,0.602658116449281,0.4847056609948413,0.38736870123070594,0.21535148385076042,0.0,0.0,0.0,0.0,5.112400427414725,0.0,0.0,3.6978311641034627,0.0,0.0,8.387563094023287,0.0,0.0,0.0,0.0,0.1108060214094532,0.0,0.0,0.0,3.100902691321529,0.0,0.0,0.0,0.40734442419436206,0.0,0.0,0.0
s15T1622,7.298201254412398,0.31899138684041844,6.754677858855725,0.0,0.0,0.0,0.0,0.4308041828421287,0.0,1.8192020473628718,0.64928367028842,0.0,0.6519112650176665,0.0,0.0,0.5306659500820312,0.0,2.629179332917502,0.0,0.0,2.525006895554865,0.0,0.0,5.370122172052015,0.0,0.0,0.0,0.0,0.9692398563974165,0.04473669148530094,0.0,0.0,1.6501975606341126,0.0,1.2393468229557305,1.091630788740193,0.0,0.0,0.0,0.0
s02M1722,0.35712867124579883,0.0,7.3416751816917225,0.0,0.0,0.5416986054853237,0.0,0.0,0.0,2.428671046323998,0.002869160034025754,0.06417867377225044,0.23096897587424706,0.0,0.0,2.7919127463431197,0.0,0.21831927909523857,0.07900499340818055,0.0,0.17637660349593084,0.0,0.0,0.5586604935516769,0.0,0.0,0.0,0.0,1.255412020871656,0.0,0.0,0.0,0.20448969685631418,0.0,1.690473503336573,1.512045098838454,0.025619922867779962,0.0,0.0,0.0
s03M1722,0.926486134191875,0.0,11.630107179016147,0.0,0.0,0.5613860878899763,0.0,0.0,0.0,3.1447523802897335,0.01631659057968878,0.0,0.2447155621899594,0.0,0.0,2.815244262865092,0.0,0.2968387689187168,0.5034754975668392,0.0,0.42599046865120344,0.0,0.0,0.5321689023678027,0.0,0.0,0.0,0.0,0.9552131049211466,0.0,0.15393796746614655,0.0,0.1857612509871509,0.0,1.280491518571678,2.2150028112382945,0.0,0.0,0.0,0.0
s04M1722,1.6307100497790468,0.0,11.524984116728806,0.0,0.0,0.28967663527125787,0.0,0.0033915465976095847,0.0,1.5856616153464562,0.05152652872818713,0.0,0.18879378662046745,0.0,0.0,1.1643653453402185,0.0,0.5128646858686174,0.40284787620911555,0.0,0.14410758881525143,0.0,0.0,0.6871968993852302,0.0,0.0,0.0,0.0,0.7668294365088896,0.0,0.14483760962553113,0.0,0.22592444802591577,0.0,0.9219608598972402,1.5621303517778207,0.0,0.0,0.0,0.0
s05M1722,1.997094521879688,0.0,10.637483116871387,0.0,0.0,0.47709771697975123,0.0,0.0,0.0,1.4466215736542622,0.004285251291613031,0.0,0.3338392743444599,0.0,0.0,2.9176020287131377,0.0,0.5935185067368622,4.828909501403686,0.0,0.0,0.0,0.0,1.423413241946186,0.0,0.0,0.0,0.0,1.5641615459774063,0.0,0.4285711068635509,0.0,0.7883555769945652,0.0,2.5828224387597443,2.1330067620796607,0.0,0.0,0.0,0.0
s06M1722,1.0818392364469065,0.0,5.86047558677652,0.0,0.0,0.1109702132410325,0.0,0.0,0.0,0.6803659049774434,0.035687426714652706,0.0,0.41748089235257935,0.0,0.0,0.7852014198994345,0.0,0.12952055665034642,3.2007954822983167,0.0,0.051998921180159106,0.0,0.0,0.4914461381140214,0.0031201549479053414,0.005715553215280011,0.0,0.0,0.869737002811807,0.021275028497291293,0.708255455370827,0.0,0.4537928390511052,0.0,1.3480051654800225,1.6089697407281562,0.0,0.0,0.0,0.0
s07M1722,2.41037295411507,0.0662097840318671,3.060288930983286,0.013251276958008852,0.0,0.4144138684658892,0.0,0.059243858317659354,0.0,1.0443283055053363,0.2746539956065562,0.0,1.5080862641799353,0.0,0.0,1.3092789992981508,0.009266252159092625,1.5287500043661861,3.097060138388119,0.0,0.051771643921537935,0.0,0.0,2.3756212190056307,0.025913006551672436,0.006367489864859833,0.7211593256981422,0.0,2.8417232983223326,1.6215867903179806,0.5583636713130505,0.0,1.3883373443950273,0.0,4.16214497076417,2.7077227762658116,0.0,0.0,0.0,0.0
